invoice_number,deduction_amount,deduction_date,sku,deducted_qty,standard_customer,deduction_reason,billed_qty,net_price_per_qty,pod_shortage,customer_sign,carrier_sign,subject_to_count,validation_status,invalid_reason,invalid_amount,valid_amount,RCA,warehouse,region
14260,4944.43,4/20/2025,SKU110,49,Walmart,OSD,51,98.69,0,yes,yes,no,valid,,0,4944.43,,WH4,Southeast
10551,3839.78,9/22/2024,SKU111,16,Walmart,OSD,16,71.04,2,yes,yes,no,partially invalid,product substitution,2586.23,1253.55,Product Substitution,WH2,Northwest
13140,3608.37,3/27/2025,SKU135,4,BJ's,OSD,4,39.05,0,yes,yes,no,valid,,0,3608.37,,WH3,Southwest
10734,4730.57,12/20/2024,SKU120,14,Meijer,OSD,17,40.07,1,yes,yes,no,valid,,0,4730.57,,WH4,Northwest
12777,3761.38,3/25/2025,SKU145,39,Target,OSD,39,14.61,5,yes,yes,no,partially invalid,combined shipment,599.97,3161.41,Combined Shipment,WH1,Southeast
12143,252.23,2/27/2025,SKU113,45,Kroger,OSD,49,11.68,4,yes,yes,no,partially invalid,price mismatch,196.63,55.6,Price Mismatch,WH2,East
11333,760.53,5/22/2025,SKU111,45,BJ's,OSD,45,40.47,3,yes,yes,no,partially invalid,load sequencing,453.65,306.88,Load Sequencing,WH4,West
11002,1334.69,6/11/2025,SKU125,29,Amazon,OSD,32,84.09,0,yes,yes,no,partially invalid,combined shipment,617.85,716.84,Combined Shipment,WH4,Northwest
13394,4270.01,9/21/2024,SKU104,19,Walmart,OSD,19,78.96,0,yes,yes,no,partially invalid,product substitution,2367.55,1902.46,Product Substitution,WH2,Northwest
11205,3135.46,9/6/2024,SKU126,4,Amazon,OSD,8,58.37,4,yes,yes,no,invalid,order split,3135.46,0,Order Split,WH3,Southwest
11583,4178.44,7/13/2024,SKU100,40,Meijer,OSD,43,47.08,1,yes,yes,no,invalid,product substitution,4178.44,0,Product Substitution,WH2,South
13690,2443.55,10/15/2024,SKU111,14,Amazon,OSD,15,78.85,0,yes,yes,no,invalid,unit_of_measurement,2443.55,0,Unit of Measurement,WH2,Northwest
14745,3228.89,3/2/2025,SKU147,42,Dollar General,OSD,43,85.47,4,yes,yes,no,partially invalid,unit_of_measurement,1661.05,1567.84,Unit of Measurement,WH1,Northeast
14260,1251.35,4/20/2025,SKU134,1,Dollar General,OSD,1,86.1,2,yes,yes,no,partially invalid,price mismatch,887.52,363.83,Price Mismatch,WH4,South
13523,3509,10/7/2024,SKU125,41,Kroger,OSD,45,18.01,1,yes,yes,no,invalid,combined shipment,3509,0,Combined Shipment,WH3,Northeast
13736,634.87,4/23/2025,SKU117,29,Costco,OSD,30,54.87,3,yes,yes,no,valid,,0,634.87,,WH1,Midwest
13783,3704.18,6/5/2025,SKU125,50,Dollar General,OSD,51,93.74,3,yes,yes,no,partially invalid,price mismatch,1063.75,2640.43,Price Mismatch,WH2,Midwest
12845,3468.13,4/22/2025,SKU132,41,Dollar General,OSD,45,88.06,4,yes,yes,no,valid,,0,3468.13,,WH4,Midwest
12229,3282.84,11/15/2024,SKU106,12,Meijer,OSD,12,28.08,1,yes,yes,no,valid,,0,3282.84,,WH1,Southeast
11712,2964.46,6/1/2025,SKU131,12,Walmart,OSD,13,55.39,5,yes,yes,no,valid,,0,2964.46,,WH1,Northeast
12255,731.08,3/16/2025,SKU127,34,Dollar General,OSD,34,29.09,4,yes,yes,no,partially invalid,product substitution,212.92,518.16,Product Substitution,WH4,Northeast
14582,1550.73,9/17/2024,SKU132,7,Dollar General,OSD,11,69.87,2,yes,yes,no,invalid,load sequencing,1550.73,0,Load Sequencing,WH2,West
11294,243.3,11/4/2024,SKU110,8,Amazon,OSD,9,71.44,0,yes,yes,no,invalid,product substitution,243.3,0,Product Substitution,WH2,South
11196,3600.62,4/13/2025,SKU120,44,Kroger,OSD,45,43.52,3,yes,yes,no,partially invalid,product substitution,2420.01,1180.61,Product Substitution,WH3,Southeast
12516,680.57,11/6/2024,SKU139,11,Walmart,OSD,12,14.77,1,yes,yes,no,valid,,0,680.57,,WH3,West
10078,1054.23,11/24/2024,SKU112,13,BJ's,OSD,13,13.79,4,yes,yes,no,partially invalid,order split,484.51,569.72,Order Split,WH3,South
12055,1257.16,7/6/2024,SKU126,10,Amazon,OSD,15,85.3,2,yes,yes,no,invalid,load sequencing,1257.16,0,Load Sequencing,WH3,East
12285,4515.04,4/4/2025,SKU109,15,Dollar General,OSD,17,33.19,3,yes,yes,no,valid,,0,4515.04,,WH4,Midwest
11381,2262.91,2/6/2025,SKU126,21,Kroger,OSD,22,97.58,5,yes,yes,no,partially invalid,order split,1843.56,419.35,Order Split,WH3,East
10651,676.3,3/13/2025,SKU150,45,BJ's,OSD,50,71.08,5,yes,yes,no,partially invalid,order split,317.06,359.24,Order Split,WH2,Northeast
13785,1273.18,10/8/2024,SKU134,14,Supervalu,OSD,16,31.68,2,yes,yes,no,invalid,order split,1273.18,0,Order Split,WH4,Southwest
10462,4708.67,5/6/2025,SKU116,14,Walmart,OSD,18,52.84,0,yes,yes,no,valid,,0,4708.67,,WH4,East
10265,1871.69,5/31/2025,SKU100,5,Target,OSD,9,66.36,5,yes,yes,no,valid,,0,1871.69,,WH4,Southwest
13769,745.33,1/20/2025,SKU100,21,Dollar General,OSD,26,75.68,3,yes,yes,no,partially invalid,order split,149.29,596.04,Order Split,WH1,South
10524,4174.01,11/29/2024,SKU130,25,Walmart,OSD,27,21.02,4,yes,yes,no,partially invalid,unit_of_measurement,2986.32,1187.69,Unit of Measurement,WH3,West
10989,2104.86,1/18/2025,SKU136,22,Dollar General,OSD,22,48.61,1,yes,yes,no,valid,,0,2104.86,,WH3,West
13013,3985.71,1/2/2025,SKU108,42,BJ's,OSD,42,24.67,4,yes,yes,no,partially invalid,price mismatch,3426.29,559.42,Price Mismatch,WH2,Southwest
14193,1385.17,4/30/2025,SKU141,8,Meijer,OSD,12,71.43,2,yes,yes,no,valid,,0,1385.17,,WH4,West
10032,2850.64,10/25/2024,SKU143,6,Target,OSD,6,89.64,2,yes,yes,no,invalid,product substitution,2850.64,0,Product Substitution,WH1,West
10126,1775.15,5/7/2025,SKU115,39,Supervalu,OSD,43,86.2,0,yes,yes,no,partially invalid,load sequencing,1459.97,315.18,Load Sequencing,WH1,Southeast
11353,4264.35,2/9/2025,SKU128,15,Supervalu,OSD,17,84.24,2,yes,yes,no,valid,,0,4264.35,,WH4,Southwest
13522,969.71,4/29/2025,SKU136,6,Walmart,OSD,11,96.89,4,yes,yes,no,partially invalid,combined shipment,804.63,165.08,Combined Shipment,WH3,Northeast
13913,4611.87,6/15/2025,SKU101,8,Supervalu,OSD,11,19.46,0,yes,yes,no,valid,,0,4611.87,,WH4,Northeast
10034,3224.21,4/4/2025,SKU148,6,Amazon,OSD,9,41.68,2,yes,yes,no,invalid,combined shipment,3224.21,0,Combined Shipment,WH2,West
14504,3635.08,12/31/2024,SKU112,5,Dollar General,OSD,5,74.41,1,yes,yes,no,partially invalid,product substitution,1366.02,2269.06,Product Substitution,WH2,East
12015,4150.1,6/4/2025,SKU124,41,Walmart,OSD,42,69.46,0,yes,yes,no,valid,,0,4150.1,,WH4,Northwest
11450,196.77,8/24/2024,SKU130,14,Amazon,OSD,18,66.69,1,yes,yes,no,invalid,price mismatch,196.77,0,Price Mismatch,WH3,Midwest
11417,1343.62,5/7/2025,SKU112,14,Target,OSD,16,43.22,3,yes,yes,no,invalid,price mismatch,1343.62,0,Price Mismatch,WH2,West
14887,1065.46,1/8/2025,SKU100,27,Amazon,OSD,30,51.57,3,yes,yes,no,invalid,product substitution,1065.46,0,Product Substitution,WH4,South
12216,3958.15,7/7/2024,SKU100,49,BJ's,OSD,54,72.78,5,yes,yes,no,partially invalid,load sequencing,834.54,3123.61,Load Sequencing,WH3,West
12420,3853.2,2/21/2025,SKU143,21,Meijer,OSD,22,86.33,3,yes,yes,no,valid,,0,3853.2,,WH3,East
12482,4726.33,5/29/2025,SKU145,15,Target,OSD,19,68.32,4,yes,yes,no,invalid,price mismatch,4726.33,0,Price Mismatch,WH2,Southwest
14283,2134.2,3/11/2025,SKU120,30,Meijer,OSD,34,85.76,0,yes,yes,no,invalid,order split,2134.2,0,Order Split,WH4,South
14775,1494.88,4/17/2025,SKU140,8,Dollar General,OSD,8,31.71,0,yes,yes,no,invalid,load sequencing,1494.88,0,Load Sequencing,WH2,Midwest
12083,1175.35,7/22/2024,SKU142,32,Dollar General,OSD,33,65.04,5,yes,yes,no,partially invalid,price mismatch,652.02,523.33,Price Mismatch,WH2,Northeast
14085,705.41,7/23/2024,SKU119,25,Supervalu,OSD,25,51.1,3,yes,yes,no,partially invalid,order split,143.76,561.65,Order Split,WH2,Southwest
10102,4482.4,1/25/2025,SKU119,12,Amazon,OSD,16,91.09,4,yes,yes,no,partially invalid,combined shipment,3768.85,713.55,Combined Shipment,WH2,West
10414,2830.29,1/5/2025,SKU145,39,Kroger,OSD,43,85.57,1,yes,yes,no,valid,,0,2830.29,,WH3,South
10036,2688.42,5/26/2025,SKU150,46,Meijer,OSD,51,94.72,0,yes,yes,no,invalid,order split,2688.42,0,Order Split,WH2,Northeast
12311,2970.64,12/21/2024,SKU135,47,BJ's,OSD,52,77.01,4,yes,yes,no,invalid,load sequencing,2970.64,0,Load Sequencing,WH4,Southwest
11745,3794.59,10/6/2024,SKU142,15,BJ's,OSD,20,63.71,1,yes,yes,no,valid,,0,3794.59,,WH4,Southwest
14629,3610.91,5/22/2025,SKU148,24,Target,OSD,29,16.19,2,yes,yes,no,valid,,0,3610.91,,WH2,East
14620,2870.48,11/27/2024,SKU103,43,Kroger,OSD,43,10.61,5,yes,yes,no,partially invalid,product substitution,411.03,2459.45,Product Substitution,WH4,Northeast
12307,1203.17,5/26/2025,SKU136,30,Dollar General,OSD,34,46.22,2,yes,yes,no,valid,,0,1203.17,,WH4,Midwest
11913,4427.57,3/8/2025,SKU125,4,Costco,OSD,6,79.9,1,yes,yes,no,invalid,product substitution,4427.57,0,Product Substitution,WH3,South
14683,2440.76,11/6/2024,SKU147,9,BJ's,OSD,9,19.63,3,yes,yes,no,partially invalid,order split,403.67,2037.09,Order Split,WH4,Midwest
13711,3208.98,2/15/2025,SKU113,21,Dollar General,OSD,25,44.66,5,yes,yes,no,partially invalid,product substitution,2389.66,819.32,Product Substitution,WH3,Southwest
13569,2773.73,9/24/2024,SKU124,7,Target,OSD,11,56.73,0,yes,yes,no,partially invalid,load sequencing,1979.65,794.08,Load Sequencing,WH2,Northeast
10847,4854.29,12/27/2024,SKU149,47,Amazon,OSD,49,91.88,0,yes,yes,no,partially invalid,price mismatch,3052.81,1801.48,Price Mismatch,WH4,West
11832,2377.51,2/22/2025,SKU112,34,Costco,OSD,38,83.4,4,yes,yes,no,invalid,order split,2377.51,0,Order Split,WH4,Northwest
13955,2147.35,1/28/2025,SKU132,46,Supervalu,OSD,50,76.38,5,yes,yes,no,valid,,0,2147.35,,WH4,Northwest
12302,522.07,12/14/2024,SKU149,1,Amazon,OSD,5,64.21,3,yes,yes,no,partially invalid,price mismatch,283.1,238.97,Price Mismatch,WH2,Southwest
10203,4840.22,9/14/2024,SKU121,43,Dollar General,OSD,48,82.28,1,yes,yes,no,partially invalid,order split,3436.54,1403.68,Order Split,WH1,Southwest
14699,4200.03,8/21/2024,SKU102,20,Dollar General,OSD,20,48.5,1,yes,yes,no,valid,,0,4200.03,,WH1,East
14832,577.58,11/12/2024,SKU115,42,Kroger,OSD,43,26.52,2,yes,yes,no,valid,,0,577.58,,WH2,West
13072,496.67,8/18/2024,SKU100,37,Amazon,OSD,39,66.61,3,yes,yes,no,valid,,0,496.67,,WH3,Southeast
14485,2598.95,12/23/2024,SKU124,24,Walmart,OSD,28,73.14,2,yes,yes,no,partially invalid,load sequencing,1668.9,930.05,Load Sequencing,WH1,East
10975,1307.28,6/14/2025,SKU119,30,Dollar General,OSD,34,93.7,4,yes,yes,no,valid,,0,1307.28,,WH1,Northwest
11328,1999.23,4/19/2025,SKU133,28,Supervalu,OSD,33,14.55,3,yes,yes,no,valid,,0,1999.23,,WH2,South
13350,1112.4,11/1/2024,SKU117,22,BJ's,OSD,27,25.31,4,yes,yes,no,valid,,0,1112.4,,WH1,Southwest
13361,1659.15,11/10/2024,SKU110,35,Costco,OSD,40,93.05,5,yes,yes,no,invalid,product substitution,1659.15,0,Product Substitution,WH4,Midwest
11731,2216.31,7/18/2024,SKU122,28,Kroger,OSD,33,55.69,4,yes,yes,no,partially invalid,price mismatch,655.61,1560.7,Price Mismatch,WH1,Southeast
13283,3935.51,10/22/2024,SKU113,21,Kroger,OSD,22,56.62,0,yes,yes,no,partially invalid,unit_of_measurement,602.46,3333.05,Unit of Measurement,WH3,Northeast
10194,2169.1,7/22/2024,SKU121,4,Target,OSD,8,87.68,5,yes,yes,no,partially invalid,order split,923.76,1245.34,Order Split,WH2,Southeast
11428,4643.39,5/4/2025,SKU142,9,Dollar General,OSD,12,41.09,1,yes,yes,no,partially invalid,order split,2900.05,1743.34,Order Split,WH1,Southeast
12220,1914.67,8/16/2024,SKU133,6,Costco,OSD,10,25.09,1,yes,yes,no,valid,,0,1914.67,,WH1,Southeast
10149,2961.94,7/19/2024,SKU104,30,Target,OSD,31,23.51,2,yes,yes,no,valid,,0,2961.94,,WH4,East
14266,3423.4,1/19/2025,SKU119,34,Dollar General,OSD,38,20.6,5,yes,yes,no,valid,,0,3423.4,,WH3,South
12046,720.26,1/6/2025,SKU132,15,Dollar General,OSD,15,57.31,0,yes,yes,no,invalid,order split,720.26,0,Order Split,WH2,Midwest
14585,62.95,10/3/2024,SKU108,12,BJ's,OSD,13,27.67,2,yes,yes,no,valid,,0,62.95,,WH1,Northwest
12538,4995.29,3/6/2025,SKU124,36,Kroger,OSD,39,15.76,0,yes,yes,no,valid,,0,4995.29,,WH1,Northeast
11277,3715.96,3/18/2025,SKU113,44,Costco,OSD,45,37.61,2,yes,yes,no,partially invalid,order split,2497.07,1218.89,Order Split,WH2,South
14232,2183.32,4/14/2025,SKU148,13,Amazon,OSD,18,75.93,3,yes,yes,no,partially invalid,product substitution,298.48,1884.84,Product Substitution,WH4,Southeast
13857,4597.41,5/11/2025,SKU106,10,Amazon,OSD,14,82.51,1,yes,yes,no,invalid,order split,4597.41,0,Order Split,WH1,Southwest
10791,1904.12,10/3/2024,SKU106,44,Costco,OSD,45,51.2,2,yes,yes,no,partially invalid,unit_of_measurement,1018.81,885.31,Unit of Measurement,WH2,Northwest
13235,2384.71,5/7/2025,SKU143,3,Meijer,OSD,4,31.23,3,yes,yes,no,invalid,load sequencing,2384.71,0,Load Sequencing,WH2,East
13615,4519.55,8/12/2024,SKU133,15,Supervalu,OSD,20,54.63,3,yes,yes,no,invalid,price mismatch,4519.55,0,Price Mismatch,WH3,Southwest
14966,370.34,12/27/2024,SKU119,36,Supervalu,OSD,39,35.91,2,yes,yes,no,partially invalid,unit_of_measurement,187.14,183.2,Unit of Measurement,WH4,Midwest
13584,1897.69,11/5/2024,SKU115,9,Walmart,OSD,12,94.26,4,yes,yes,no,partially invalid,order split,698.75,1198.94,Order Split,WH4,Midwest
14526,140.51,11/24/2024,SKU147,41,Amazon,OSD,44,56.74,1,yes,yes,no,valid,,0,140.51,,WH1,Northwest
13625,2428.86,4/8/2025,SKU107,4,Amazon,OSD,5,24.95,3,yes,yes,no,partially invalid,unit_of_measurement,1552.64,876.22,Unit of Measurement,WH1,Southeast
10973,3416.52,4/6/2025,SKU114,31,Kroger,OSD,32,64.51,5,yes,yes,no,partially invalid,combined shipment,2026.9,1389.62,Combined Shipment,WH1,Northwest
14296,1813.05,8/3/2024,SKU101,34,Costco,OSD,38,90.76,2,yes,yes,no,invalid,load sequencing,1813.05,0,Load Sequencing,WH4,West
12627,3766.19,4/28/2025,SKU137,40,Target,OSD,42,49.91,4,yes,yes,no,valid,,0,3766.19,,WH1,Southeast
10991,864.44,10/4/2024,SKU125,25,Dollar General,OSD,26,76.85,4,yes,yes,no,invalid,load sequencing,864.44,0,Load Sequencing,WH1,Northeast
11530,4747.55,3/13/2025,SKU134,9,Meijer,OSD,10,19.44,5,yes,yes,no,partially invalid,combined shipment,895.54,3852.01,Combined Shipment,WH2,West
11503,3294.01,5/7/2025,SKU107,48,Costco,OSD,49,32.27,2,yes,yes,no,invalid,load sequencing,3294.01,0,Load Sequencing,WH2,Southwest
11515,744.52,8/11/2024,SKU143,34,Kroger,OSD,39,91.18,2,yes,yes,no,partially invalid,unit_of_measurement,524.52,220,Unit of Measurement,WH2,Southwest
10147,728.69,6/9/2025,SKU102,12,Kroger,OSD,17,83.87,0,yes,yes,no,partially invalid,price mismatch,153.15,575.54,Price Mismatch,WH4,Southwest
12118,3616.18,12/20/2024,SKU137,36,Walmart,OSD,38,57.57,4,yes,yes,no,invalid,order split,3616.18,0,Order Split,WH2,Midwest
12531,582.25,3/11/2025,SKU114,30,Dollar General,OSD,34,95.55,4,yes,yes,no,partially invalid,unit_of_measurement,280.42,301.83,Unit of Measurement,WH4,Southeast
11731,3424.17,7/18/2024,SKU131,47,Supervalu,OSD,50,86.05,0,yes,yes,no,partially invalid,order split,1404.67,2019.5,Order Split,WH3,Southeast
10014,1157.74,3/18/2025,SKU117,19,Target,OSD,21,13.46,2,yes,yes,no,valid,,0,1157.74,,WH1,East
10119,1757.83,1/17/2025,SKU131,13,Walmart,OSD,15,66.48,4,yes,yes,no,valid,,0,1757.83,,WH2,Midwest
10552,885.61,6/18/2025,SKU133,47,Meijer,OSD,51,61.47,0,yes,yes,no,partially invalid,price mismatch,193.93,691.68,Price Mismatch,WH1,Southeast
10757,1326.93,12/2/2024,SKU123,12,Dollar General,OSD,16,80.15,1,yes,yes,no,valid,,0,1326.93,,WH4,West
11842,3518.28,6/20/2025,SKU115,13,Costco,OSD,18,17.98,5,yes,yes,no,invalid,price mismatch,3518.28,0,Price Mismatch,WH2,Northwest
12900,3567.29,2/20/2025,SKU117,9,Target,OSD,13,99.53,5,yes,yes,no,valid,,0,3567.29,,WH4,Northeast
12807,952.05,9/12/2024,SKU128,35,Costco,OSD,36,89.65,2,yes,yes,no,valid,,0,952.05,,WH2,Southwest
14553,4730.94,12/24/2024,SKU117,27,Walmart,OSD,30,24.3,0,yes,yes,no,valid,,0,4730.94,,WH2,Southeast
10665,3530.3,12/29/2024,SKU105,7,Kroger,OSD,7,72.59,0,yes,yes,no,valid,,0,3530.3,,WH3,Southeast
10680,2255.5,8/12/2024,SKU119,44,Target,OSD,44,30.31,0,yes,yes,no,partially invalid,price mismatch,1986.24,269.26,Price Mismatch,WH1,South
10427,421.26,1/7/2025,SKU100,47,BJ's,OSD,51,78.77,2,yes,yes,no,invalid,order split,421.26,0,Order Split,WH1,Northeast
10320,127.04,7/28/2024,SKU101,14,BJ's,OSD,19,97.48,2,yes,yes,no,valid,,0,127.04,,WH2,Northeast
10502,2103.93,5/4/2025,SKU134,13,Dollar General,OSD,15,33.86,1,yes,yes,no,valid,,0,2103.93,,WH1,Northeast
12445,3797.39,5/6/2025,SKU150,2,Dollar General,OSD,4,15.47,3,yes,yes,no,valid,,0,3797.39,,WH1,Southeast
12834,4718.97,6/9/2025,SKU138,1,Walmart,OSD,2,28.73,4,yes,yes,no,partially invalid,product substitution,2142.77,2576.2,Product Substitution,WH1,Northwest
10343,171.05,1/19/2025,SKU103,8,Kroger,OSD,12,80.19,2,yes,yes,no,partially invalid,order split,28.98,142.07,Order Split,WH4,Northwest
14197,3642.49,4/18/2025,SKU135,2,Walmart,OSD,5,91.07,3,yes,yes,no,invalid,combined shipment,3642.49,0,Combined Shipment,WH3,Southwest
13155,440.28,7/15/2024,SKU117,16,Amazon,OSD,21,99.33,4,yes,yes,no,partially invalid,price mismatch,141.87,298.41,Price Mismatch,WH3,South
12387,3221.92,12/10/2024,SKU107,20,Kroger,OSD,22,86.84,3,yes,yes,no,invalid,order split,3221.92,0,Order Split,WH4,Southwest
10647,2952.72,12/25/2024,SKU141,3,Kroger,OSD,5,66,5,yes,yes,no,partially invalid,product substitution,1918.78,1033.94,Product Substitution,WH2,East
12029,3830.24,4/17/2025,SKU118,6,Costco,OSD,7,56.75,4,yes,yes,no,invalid,combined shipment,3830.24,0,Combined Shipment,WH3,Northeast
14494,4258.52,8/7/2024,SKU127,32,Meijer,OSD,35,22.22,4,yes,yes,no,invalid,price mismatch,4258.52,0,Price Mismatch,WH2,Midwest
12396,2337.61,4/23/2025,SKU128,13,Walmart,OSD,17,35.49,1,yes,yes,no,valid,,0,2337.61,,WH2,East
13232,4542.85,12/9/2024,SKU108,46,Kroger,OSD,46,64.68,0,yes,yes,no,partially invalid,unit_of_measurement,3025.09,1517.76,Unit of Measurement,WH2,Northwest
14365,1185.88,8/3/2024,SKU125,14,Kroger,OSD,18,29.59,5,yes,yes,no,valid,,0,1185.88,,WH2,Midwest
11765,3592.92,8/11/2024,SKU134,13,Dollar General,OSD,14,66.54,0,yes,yes,no,valid,,0,3592.92,,WH4,Midwest
12897,1841.79,3/30/2025,SKU116,19,Dollar General,OSD,20,58.49,0,yes,yes,no,valid,,0,1841.79,,WH2,South
13538,1108.7,8/16/2024,SKU129,39,Dollar General,OSD,39,18.16,2,yes,yes,no,invalid,product substitution,1108.7,0,Product Substitution,WH3,East
14980,4196.01,1/24/2025,SKU127,5,BJ's,OSD,5,74.97,5,yes,yes,no,partially invalid,product substitution,2346.49,1849.52,Product Substitution,WH4,Northeast
11551,3185.78,5/5/2025,SKU126,16,Amazon,OSD,16,94.52,0,yes,yes,no,valid,,0,3185.78,,WH1,Northeast
14102,3454.73,8/21/2024,SKU118,19,Amazon,OSD,23,44.46,0,yes,yes,no,invalid,order split,3454.73,0,Order Split,WH1,West
11441,4111.27,11/15/2024,SKU106,32,Target,OSD,37,92.95,3,yes,yes,no,invalid,order split,4111.27,0,Order Split,WH3,South
10868,4489.12,6/25/2025,SKU117,18,Walmart,OSD,23,15.03,1,yes,yes,no,partially invalid,product substitution,2668.82,1820.3,Product Substitution,WH2,West
14450,3071.97,10/8/2024,SKU113,37,Costco,OSD,41,86.77,3,yes,yes,no,valid,,0,3071.97,,WH3,Southeast
12864,4981.53,9/19/2024,SKU136,26,Dollar General,OSD,30,66.66,2,yes,yes,no,partially invalid,order split,4458.46,523.07,Order Split,WH1,West
12695,2970.27,7/3/2024,SKU142,12,BJ's,OSD,13,44.17,3,yes,yes,no,invalid,price mismatch,2970.27,0,Price Mismatch,WH4,Northwest
11047,3907.29,11/16/2024,SKU148,22,Dollar General,OSD,24,83.65,4,yes,yes,no,invalid,product substitution,3907.29,0,Product Substitution,WH4,East
13075,1520.11,1/26/2025,SKU149,10,Dollar General,OSD,15,24.56,1,yes,yes,no,invalid,load sequencing,1520.11,0,Load Sequencing,WH2,Northeast
13583,4507.37,8/8/2024,SKU112,14,Amazon,OSD,16,83.57,2,yes,yes,no,partially invalid,product substitution,3566.37,941,Product Substitution,WH2,South
11830,3344.14,5/29/2025,SKU134,28,Supervalu,OSD,29,10.36,1,yes,yes,no,invalid,load sequencing,3344.14,0,Load Sequencing,WH1,South
10544,1705.99,9/4/2024,SKU116,37,Walmart,OSD,39,58.82,1,yes,yes,no,valid,,0,1705.99,,WH2,West
10012,157.7,9/6/2024,SKU116,50,Walmart,OSD,50,62.71,1,yes,yes,no,partially invalid,product substitution,77,80.7,Product Substitution,WH2,West
14264,4945.5,7/28/2024,SKU106,7,BJ's,OSD,8,84.2,2,yes,yes,no,valid,,0,4945.5,,WH3,Northeast
10866,1652.52,7/12/2024,SKU122,22,Costco,OSD,27,61.76,5,yes,yes,no,valid,,0,1652.52,,WH4,Northeast
10696,852.61,12/25/2024,SKU149,13,Supervalu,OSD,13,17.15,5,yes,yes,no,invalid,combined shipment,852.61,0,Combined Shipment,WH1,Northwest
13406,3445.26,12/24/2024,SKU141,38,Walmart,OSD,42,10.15,0,yes,yes,no,partially invalid,unit_of_measurement,861.31,2583.95,Unit of Measurement,WH3,Southwest
12428,2148.41,8/31/2024,SKU113,5,Meijer,OSD,8,76.66,0,yes,yes,no,invalid,order split,2148.41,0,Order Split,WH4,Northwest
13122,3236.2,12/16/2024,SKU147,37,Kroger,OSD,40,62.37,0,yes,yes,no,invalid,product substitution,3236.2,0,Product Substitution,WH2,Northeast
13200,3246.19,9/26/2024,SKU143,40,Walmart,OSD,41,51.64,1,yes,yes,no,invalid,load sequencing,3246.19,0,Load Sequencing,WH1,Southeast
10549,1500.28,10/4/2024,SKU107,36,BJ's,OSD,38,58.96,2,yes,yes,no,invalid,load sequencing,1500.28,0,Load Sequencing,WH4,East
12480,2636.74,9/27/2024,SKU120,7,Walmart,OSD,12,45.92,1,yes,yes,no,invalid,price mismatch,2636.74,0,Price Mismatch,WH3,Northeast
14691,4066.39,2/16/2025,SKU111,41,BJ's,OSD,45,33.69,4,yes,yes,no,valid,,0,4066.39,,WH2,Southwest
12931,1112.22,1/26/2025,SKU114,10,Amazon,OSD,15,30.37,0,yes,yes,no,invalid,order split,1112.22,0,Order Split,WH4,South
14902,3919.95,8/17/2024,SKU121,11,Costco,OSD,14,54.83,0,yes,yes,no,partially invalid,product substitution,3397.72,522.23,Product Substitution,WH1,Northwest
11533,3069.46,1/17/2025,SKU111,20,Amazon,OSD,24,95.59,3,yes,yes,no,partially invalid,unit_of_measurement,1938.81,1130.65,Unit of Measurement,WH1,Southwest
14016,518.37,4/29/2025,SKU106,48,Meijer,OSD,53,27.7,0,yes,yes,no,partially invalid,order split,344.9,173.47,Order Split,WH4,Southwest
12554,1439.11,2/22/2025,SKU131,7,BJ's,OSD,8,18.18,3,yes,yes,no,partially invalid,order split,908.54,530.57,Order Split,WH4,South
11349,117.5,10/20/2024,SKU122,21,Target,OSD,23,13.92,4,yes,yes,no,invalid,order split,117.5,0,Order Split,WH4,West
10258,842.87,8/22/2024,SKU119,15,Walmart,OSD,17,81.96,3,yes,yes,no,partially invalid,order split,331.96,510.91,Order Split,WH2,West
13288,219.56,7/13/2024,SKU133,19,Supervalu,OSD,19,82.89,4,yes,yes,no,partially invalid,unit_of_measurement,147.94,71.62,Unit of Measurement,WH4,Northwest
12714,1366.99,5/21/2025,SKU130,39,Meijer,OSD,40,48.56,4,yes,yes,no,partially invalid,combined shipment,766.32,600.67,Combined Shipment,WH3,South
14448,4081.55,2/22/2025,SKU127,8,BJ's,OSD,13,27.91,0,yes,yes,no,invalid,combined shipment,4081.55,0,Combined Shipment,WH4,Northwest
14479,346.76,1/20/2025,SKU122,10,Supervalu,OSD,13,96,1,yes,yes,no,invalid,price mismatch,346.76,0,Price Mismatch,WH2,East
10225,4047.16,7/11/2024,SKU141,1,Meijer,OSD,5,35.68,0,yes,yes,no,invalid,price mismatch,4047.16,0,Price Mismatch,WH2,Southwest
14573,2137.06,6/22/2025,SKU123,31,Amazon,OSD,32,36.64,1,yes,yes,no,invalid,product substitution,2137.06,0,Product Substitution,WH4,South
12682,2605.39,1/10/2025,SKU142,8,Walmart,OSD,11,58.02,0,yes,yes,no,partially invalid,combined shipment,1161.08,1444.31,Combined Shipment,WH1,Midwest
11073,4126.14,7/19/2024,SKU120,43,Dollar General,OSD,43,52.74,4,yes,yes,no,valid,,0,4126.14,,WH3,Southeast
14535,3857.39,5/5/2025,SKU120,22,Costco,OSD,25,73.82,2,yes,yes,no,partially invalid,load sequencing,1253.4,2603.99,Load Sequencing,WH1,Northwest
